_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,sentimen,data_tweet
778245692,FALSE,finalized,5,8/31/15 3:41,Relevant,USATODAY: On today's #frontpage: #Bioterror lab faced secret sanctions. #RickPerry doesn't make the cut for FoxNew‰Û_ http://t.co/xFHh2XF9Ga
778245693,FALSE,finalized,5,8/29/15 8:04,Relevant,FedEx no longer to transport bioterror germs in wake of anthrax lab mishaps http://t.co/4M5UHeyfDo via @USATODAY
778245694,FALSE,finalized,5,8/27/15 17:16,Not Relevant,Biolab safety concerns grow: FedEx stops transporting certain specimens. Research facilities 'dumbfounded' by action. http://t.co/RUjV4VPnBV
778245695,FALSE,finalized,5,8/28/15 7:49,Relevant,Bioterrorism and Ebola. http://t.co/ORIOVftLK4 RT #STOPIslam #TCOT #CCOT #MakeDCListen #TeaParty
778245696,FALSE,finalized,5,09/01/2015 18:03,Relevant,The largest bioterrorism attack on U.S. soil involved tacos @atlasobscura http://t.co/1n9CRhWmgl
778245697,FALSE,finalized,5,8/29/15 9:35,Relevant,To fight bioterrorism sir.
778245698,FALSE,finalized,5,8/28/15 3:23,Relevant,I liked a @YouTube video http://t.co/XO2ZbPBJB3 FEMA REGION III TARGETED for BIOTERRORISM !!! NASA - JAPAN ROCKET LAUNCH with LITHIUM
778245699,FALSE,finalized,5,8/29/15 9:42,Relevant,#anthrax #bioterrorism CDC To Carry Out Extensive Review of Lab Safety And Pathogen Handling Procedures http://t.co/bCLqpWFDOd
778245700,FALSE,finalized,5,8/27/15 21:04,Not Relevant,Firepower in the lab [electronic resource] : automation in the fight against infectious diseases and bioterrorism /‰Û_ http://t.co/KvpbybglSR
778245701,FALSE,finalized,5,8/28/15 7:49,Relevant,@CAgov If 90BLKs&amp;8WHTs colluded 2 take WHT F @USAgov AUTH Hostage&amp;2 make her look BLK w/Bioterrorism&amp;use her lgl/org IDis ID still hers?@VP
778245702,FALSE,finalized,5,09/01/2015 12:26,Relevant,@DarrellIssa Does that 'great Iran deal' cover bioterrorism? You got cut off terrible of them. Keep up the good work.
778245703,FALSE,finalized,5,8/27/15 16:13,Relevant,Is it time to hedge against catastrophic risks such as climate change asteroid impacts or bioterrorism? https://t.co/HQ6WqsgSJX
778245704,FALSE,finalized,5,8/27/15 14:41,Relevant,A Tale of Two Pox - Body Horrors http://t.co/W2IXT1k0AB #virus #infectiousdiseases #bioterrorism
778245705,FALSE,finalized,5,8/28/15 6:21,Relevant,@USCOURT If 90BLKs&amp;8WHTs colluded 2 take WHT F @USAgov AUTH Hostage&amp;2 make her look BLK w/Bioterrorism&amp;use her lgl/org IDis ID still hers?
778245706,FALSE,finalized,5,09/01/2015 16:27,Relevant,Bioterrorism public health superbug biolabs epidemics biosurveillance outbreaks | Homeland Security News Wire http://t.co/cvhYGwcBZv
778245707,FALSE,finalized,5,09/01/2015 13:51,Not Relevant,"Creation of AI
Climate change
Bioterrorism
Mass automation of workforce
Contact with other life
Wealth inequality

Yea we've got it easy"
778245708,FALSE,finalized,5,8/27/15 19:02,Not Relevant,In Lies We Trust #dvd CIA Hollywood and Bioterrorism Len Horowitz Vaccines Nwo http://t.co/6PAGJqfbzK http://t.co/qzizElxbyr
778245709,FALSE,finalized,5,8/28/15 19:51,Relevant,@O_Magazine satan's daughter shadow warrior in 50ft women aka transgender mode ps nyc is about to fold extra extra center of bioterrorism
778245710,FALSE,finalized,5,09/01/2015 16:33,Relevant,@DrRichardBesser Yes. I would think not. But since college 88-92 it's been difficult not to think of bioterrorism esp. bc 'dispersed.'
778245711,FALSE,finalized,5,8/29/15 12:46,Relevant,Volunteers needed to participate in Emergency Preparedness drill simulating a bioterrorism disaster: http://t.co/NWV2RvGHf3 @HVnewsnetwork
778245712,FALSE,finalized,5,8/28/15 20:36,Relevant,@MeyerBjoern @thelonevirologi @MackayIM of a major American newspaper running a series on all the alleged bioterrorism research going on 2/n
778245713,FALSE,finalized,5,8/30/15 7:28,Not Relevant,Bioterrorism : Guidelines for Medical and Public Health Management (2002) http://t.co/zkUXHnoBaG http://t.co/FHgkYxffu5
778245714,FALSE,finalized,6,8/27/15 15:23,Not Relevant,To fight bioterrorism sir.
778245715,FALSE,finalized,5,8/31/15 16:05,Relevant,CDC has a pretty cool list of all bioterrorism agents :3
778245716,FALSE,finalized,5,8/27/15 22:03,Relevant,@bbcworld Bioterrorism drones can reach large populated erea.
778245717,FALSE,finalized,7,8/27/15 16:16,Not Relevant,@BishoyRagheb fair. Bioterrorism is the way to go. Does that mean my BSc isn't irrelevant?
778245718,FALSE,finalized,5,8/31/15 6:46,Relevant,Government Experts Concerned About Possible Bioterrorism Using GM Organisms: Scientists are concerned that the... http://t.co/SuMe5prO0F
778245719,FALSE,finalized,5,8/28/15 7:40,Not Relevant,Does This Prepare Us? HHS Selects 9 Regional Special #Pathogen Treatment Centers #Bioterrorism #Infectious #Ebola http://t.co/Qmo1TxxDkj
778245720,FALSE,finalized,5,8/27/15 18:02,Not Relevant,@DebtAssassin They forget there is the threat of bioterrorism.
778245721,FALSE,finalized,5,8/28/15 10:53,Relevant,@StationCDRKelly Any Support Sys 4 @USAgov AUTH taken Hostage by BLK US clergyforced 2 exist younger&amp;grossly disfigured by BIOTERRORISM?@AP
778245722,FALSE,finalized,5,8/28/15 11:34,Not Relevant,70 won 70...&amp; some think possibility of my full transformation is impossible.  I don't quite like medical mysteries. BIOTERRORISM sucks.
778245723,FALSE,finalized,6,8/27/15 16:05,Relevant,To fight bioterrorism sir.
778245724,FALSE,finalized,5,8/27/15 14:41,Not Relevant,HST's Anthony Kimery Discusses #BioTerrorism on @Syfy Channel's 'Joe Rogan Questions Everything' #Pathogen #Virus http://t.co/0FDsc3f2IW
778245725,FALSE,finalized,5,09/01/2015 19:44,Relevant,Anthony Kimery Discusses #BioTerrorism on SyFy Channel's 'Joe Rogan Questions Everything' http://t.co/zckJWAcRCs
778245726,FALSE,finalized,5,09/01/2015 13:34,Relevant,@HarvardU If 90BLKs&amp;8WHTs colluded 2 take WHT F @USAgov AUTH Hostage&amp;2 make her look BLK w/Bioterrorism&amp;use her lgl/org IDis ID still hers?
778245727,FALSE,finalized,5,8/28/15 0:24,Not Relevant,How about a book describing the future of therapies technologies sport sexuality bioterrorism and diagnosis? #digitalhealth #hcsm
778245728,FALSE,finalized,5,8/29/15 10:10,Relevant,@APhiABeta1907 w/ugliness due 2 your 'ugly'@AMESocialAction Frat's BIOTERRORISMI'm she who's @FBI ID U $tolewant'g another in my Home.@ABC
778245729,FALSE,finalized,5,09/02/2015 07:21,Relevant,Uganda Seen as a Front Line in the Bioterrorism Fight
778245730,FALSE,finalized,7,8/27/15 16:26,Relevant,Ppl living w/ HIV have been charged with aggravated assault and bioterrorism for things w/ low or no risk of transmission. #HIVIsNotaCrime
778245731,FALSE,finalized,5,8/29/15 8:04,Relevant,@HowardU If 90BLKs&amp;8WHTs colluded 2 take WHT F @USAgov AUTH Hostage&amp;2 make her look BLK w/Bioterrorism&amp;use her lgl/org IDis ID still hers?
778245732,FALSE,finalized,5,8/29/15 23:00,Not Relevant,To fight bioterrorism sir.
778245733,FALSE,finalized,5,8/29/15 9:35,Not Relevant,Studying anthrax and bioterrorism before 7 am ?? #carpediem
778245734,FALSE,finalized,5,09/01/2015 12:03,Relevant,@GACourts If 90BLKs&amp;8WHTs colluded 2 take WHT F @USAgov AUTH Hostage&amp;2 make her look BLK w/Bioterrorism&amp;use her lgl/org IDis ID still hers?
778245735,FALSE,finalized,5,8/28/15 12:46,Relevant,@cspanwj If 90BLKs&amp;8WHTs colluded 2 take WHT F @USAgov AUTH Hostage&amp;2 make her look BLK w/Bioterrorism&amp;use her lgl/org IDis ID still hers?
778245736,FALSE,finalized,5,8/27/15 16:53,Not Relevant,Bioterrorism: Guidelines for Medical and Public Health Management Donald A. Hen http://t.co/tDg0Bsmd6c http://t.co/iirWFZMKHO
778245737,FALSE,finalized,5,8/27/15 16:14,Not Relevant,@ONU_France 74/75 Bioterrorism on '@Rockefeller_Chi/@RockefellerUniv'Heiress 2 evade lgl efforts 2 prosecute BLKs 4 @HarvardU kidnap'g.@AFP
778245738,FALSE,finalized,5,09/01/2015 16:27,Relevant,To fight bioterrorism sir.
778245739,FALSE,finalized,5,09/01/2015 04:45,Relevant,The #IranDeal only covers nuclear activity. What are they doing about Bioterrorism? Iran has broken at least 27 other agreements.
778245740,FALSE,finalized,5,8/29/15 9:55,Not Relevant,To fight bioterrorism sir.
778245741,FALSE,finalized,5,8/29/15 1:02,Relevant,@prsnvns that's good to hear. Mine could be better but I can manage. It's alright you do what you have to. Bioterrorism doesn't wait.
778245742,FALSE,finalized,6,8/27/15 16:07,Relevant,The Threat | Anthrax | CDC http://t.co/q6oxzq45VE via @CDCgov
778245743,FALSE,finalized,5,8/29/15 22:58,Not Relevant,@mariashriver Was '@FultonInfo'Court trip 2 keep strangers-BLK&amp;WHT-from us'g my @SSAPress ID or 2 forfeit 2 them due 2 Bioterrorism look?@AP
778245744,FALSE,finalized,6,8/27/15 15:22,Relevant,#bioterrorism Authorities allay #glanders fears ahead of Rio Olympic equestrian test event http://t.co/UotPNSQpz5 via @HorsetalkNZ
778245745,FALSE,finalized,5,8/28/15 7:37,Not Relevant,@Kaotix_Blaze craving u
778245746,FALSE,finalized,5,8/28/15 7:40,Not Relevant,I've been by the pool all day #raisinfingers
778245747,FALSE,finalized,5,8/27/15 22:11,Not Relevant,Do you know anyone looking to move to Hammond OR? Share this listing! http://t.co/3xn1soh4Bb
778245748,FALSE,finalized,5,8/27/15 17:20,Not Relevant,Life is amazin same time its crazy niggas dey wanna blaze me hate it because i made it all it took was dedication n some motivation
778245749,FALSE,finalized,5,8/28/15 10:26,Not Relevant,@_AfroJazz I'll add you (i dont even know what you talking about)
778245750,FALSE,finalized,5,09/01/2015 19:34,Not Relevant,Blaze is my bro http://t.co/UdKeSJ01mL
778245751,FALSE,finalized,5,8/29/15 2:27,Not Relevant,@Shayoly yes I love it
778245752,FALSE,finalized,5,8/29/15 9:35,Not Relevant,See a virtual tour of one of our listings on 547 Fir St Cannon Beach OR listed by Dorrie Caruana. http://t.co/nF46PAYTvw
778245753,FALSE,finalized,5,8/28/15 11:42,Not Relevant,I never got paid to give a fuck..we might as well blaze another one
778245754,FALSE,finalized,5,8/29/15 23:00,Relevant,Pendleton media office said only fire on base right now is the Horno blaze.
778245755,FALSE,finalized,5,09/01/2015 14:18,Not Relevant,Welcome @djryanwolf @djcoreygrand @djknyce @djoneplustwo @OfficialCoreDJs #Family #Cleveland #StandUp @IAMTONYNEAL http://t.co/P6GqmCTgLj
778245756,FALSE,finalized,5,8/29/15 12:03,Relevant,Love living on my own. I can blaze inside my apt or on the balcony
778245757,FALSE,finalized,6,8/27/15 16:15,Not Relevant,@bellalinn alrighty Hit me up and we'll blaze!!
778245758,FALSE,finalized,5,8/28/15 19:42,Not Relevant,i blaze jays fuck the dutch slave trade.
778245759,FALSE,finalized,5,8/28/15 3:08,Not Relevant,@JuneSnowpaw Yeah Gimme dat creamy white stuff ;3
778245760,FALSE,finalized,5,09/01/2015 17:53,Not Relevant,My hair is poverty at the moment need to get a fade before the weekend gets here
778245761,FALSE,finalized,5,8/28/15 4:30,Relevant,Property losses from California wildfire nearly double as week-old blaze rages http://t.co/E0UUsnpsq5
778245762,FALSE,finalized,5,8/27/15 19:21,Relevant,#breaking Firefighters battling blaze at east Cary condo building http://t.co/mIM8hH2ce6
778245763,FALSE,finalized,5,8/30/15 0:15,Not Relevant,niggas love hating.
778245764,FALSE,finalized,5,8/29/15 10:36,Not Relevant,@audacityjamesta Don't be like that babes &lt;3 you'll have a ball of fun with me at LAN! :)
778245765,FALSE,finalized,5,8/31/15 7:19,Not Relevant,Your reaction determines that
778245766,FALSE,finalized,5,8/31/15 17:21,Relevant,Port Coquitlam fire crews say an electric towel warmer started the four alarm blaze last week that destroyed several businesses.
778245767,FALSE,finalized,5,8/29/15 9:40,Not Relevant,I liked a @YouTube video from @iamrrsb http://t.co/PdEHd1tCpk Minecraft Skywars - O BLAZE QUE USA HACK E FLECHADAS SINISTRAS!
778245768,FALSE,finalized,5,8/27/15 14:59,Not Relevant,What Dems do. Blaze covered months ago.Chicago police detained thousands of black Americans at interrogation facility http://t.co/UWItVBsbnC
778245769,FALSE,finalized,5,8/27/15 18:02,Not Relevant,Yo I got bars and I'm not even a rapper
778245770,FALSE,finalized,5,8/28/15 20:38,Relevant,I liked a @YouTube video from @ashens http://t.co/yC9tywuzQm Blaze / Atgames Handheld Mega Drives | Ashens
778245771,FALSE,finalized,5,8/31/15 16:43,Not Relevant,UGH Y DID BLAZE PUT THE CALORIES BY THEIR PIZZAS? OK COOL #thisispublichealth
778245772,FALSE,finalized,5,8/29/15 9:58,Not Relevant,pic of me and blaze in a fort when we were kids i look like a jackass stuffin my face like that ?????? http://t.co/aE9cPIexAK
778245773,FALSE,finalized,7,8/27/15 15:25,Not Relevant,looks like a year of writing and computers is ahead. http://t.co/CyXbrZXWq4
778245774,FALSE,finalized,5,8/27/15 20:59,Not Relevant,@Beautiful_Juic1 just letting you know
778245775,FALSE,finalized,5,8/27/15 17:44,Not Relevant,@BabySweet420 I'm mad 420 in your name &amp; you don't blaze.
778245776,FALSE,finalized,5,8/27/15 16:52,Not Relevant,@GuiltyGearXXACP yeah I know but blaze blue dont have a twitter lol I drew this a few weeks ago http://t.co/sk3l74FLzZ
778245777,FALSE,finalized,5,8/28/15 5:13,Not Relevant,#socialmedia news - New Facebook Page Features Seek to Help Personalize the Customer Experience http://t.co/nbizaTlsmV
778245778,FALSE,finalized,5,8/27/15 22:36,Not Relevant,@DJJOHNBLazE shout out blaze the hottest DJ in the Sothwest
778245779,FALSE,finalized,5,8/28/15 3:23,Not Relevant,I liked a @YouTube video http://t.co/N95IGskd3p Minecraft: Episode 2 'Blaze Farm Beginnings!'
778245780,FALSE,finalized,5,8/28/15 12:46,Relevant,Property losses from #California wildfire nearly double as week-old blaze rages: The fire‰Û_ http://t.co/MsdizftZ2g
778245781,FALSE,finalized,5,09/01/2015 19:57,Not Relevant,@ChristyCroley Not in the works yet. Did you see the new Vela Short in Blaze? http://t.co/Q8rEoEVluE
778245782,FALSE,finalized,5,09/01/2015 17:59,Not Relevant,Craving slurpees ;-;
778245783,FALSE,finalized,5,8/29/15 12:49,Relevant,Omg i need to go like yesterday ???? https://t.co/3oP6G7ovzO
778245784,FALSE,finalized,5,8/27/15 21:03,Not Relevant,@UABStephenLong @courtlizcamp Total tweet fail! You are so beautiful inside and out Blaze On!
778245785,FALSE,finalized,5,8/28/15 19:42,Not Relevant,@OVOIzic @BaddieMoneySign blaze it
778245786,FALSE,finalized,5,09/02/2015 07:32,Relevant,Lithgow News: Homeless after blaze near Portland http://t.co/Cht5w3znIK
778245787,FALSE,finalized,5,09/01/2015 14:09,Not Relevant,The mixtape is coming i promise. We goin in right now http://t.co/uUNGRqoUgn
778245788,FALSE,finalized,5,8/29/15 8:06,Not Relevant,@_itzSteven @xdojjjj @whopper_jr_760 huh?? me you and leo started that last year and ever since people blaze it in the back??
778245789,FALSE,finalized,5,09/01/2015 16:59,Not Relevant,"@Blizzard_draco I saw

let's eat blaze @BlazinSmasher"
778245790,FALSE,finalized,5,09/01/2015 13:22,Not Relevant,"3 Bedrooms 1 Baths for sale in 29 Palms CA. (http://t.co/QMS8RRESsd)
(YouTube Video:... http://t.co/zLa30jCsSQ"
778245791,FALSE,finalized,5,8/29/15 9:57,Not Relevant,My big buzzy John BlaZe. Jus Kame home from a 12 year bid. #LoveThyFamily https://t.co/xrEuoNzzbi
778245792,FALSE,finalized,5,09/01/2015 19:57,Not Relevant,?? Yes I do have 2 guns ?? ??
778245793,FALSE,finalized,5,8/31/15 4:39,Not Relevant,@a__cee DAEM GIRL SMOOTH ASF c: ?
778245794,FALSE,finalized,5,8/27/15 17:10,Not Relevant,https://t.co/WKv8VqVkT6 #ArtisteOfTheWeekFact say #Conversations by #coast2coastdjs agree @Crystal_Blaz 's #Jiwonle is a #HipHop #ClubBanger
778245795,FALSE,finalized,6,8/27/15 16:08,Not Relevant,Bright &amp; BLAZING Fireman Birthday Party http://t.co/9rFo9GY3nE #Weddings
778245796,FALSE,finalized,5,8/29/15 10:05,Not Relevant,Just cruisingblazing and banging ?
778245797,FALSE,finalized,5,8/28/15 6:53,Not Relevant,REAL ViBEZ RADIO - BLAZING THE BEST VIBEZ!!! http://t.co/EMvOhm9m6j #nowplaying #listenlive
778245798,FALSE,finalized,5,8/29/15 8:07,Relevant,Montgomery come for the blazing hot weather...stay for the STDs. Yet another rejected city slogan.
778245799,FALSE,finalized,5,8/27/15 17:19,Not Relevant,"Come and join us Tomorrow!
August 7 2015 at Transcend:Blazing the Trail to the Diversified World of Marketing... http://t.co/NR1I8Qnao1"
778245800,FALSE,finalized,5,8/28/15 3:41,Not Relevant,Morgan Silver Dollar 1880 S Gem BU DMPL Cameo Rev Blazing MS+++++ High grade! - Full read ‰Û_ http://t.co/IU9baFDXeY http://t.co/AphqU5SvET
778245801,FALSE,finalized,5,09/01/2015 14:16,Not Relevant,Morgan Silver Dollar 1880 S Gem BU DMPL Cameo Rev Blazing MS+++++ High grade! - Full read ‰Û_ http://t.co/m96KbQwiOr http://t.co/wrJR846fKS
778245802,FALSE,finalized,6,8/27/15 15:59,Not Relevant,This bowl got me thinking... Damn I've been blazing for so damn long
778245803,FALSE,finalized,5,8/29/15 10:11,Not Relevant,@DanRyckert @drewscanlon He's blazing through this game with the best stealth skills yet. Nothing beats the silenced M4.
778245804,FALSE,finalized,5,8/27/15 13:35,Not Relevant,the bitches say im hot i say no bitch im blazing
778245805,FALSE,finalized,5,09/01/2015 13:40,Not Relevant,@BryanVsBracey @uSTADIUM why do you need blazing speed? I think Watt is far more impressive that OBJ who is just another quick little guy
778245806,FALSE,finalized,5,8/30/15 21:44,Not Relevant,Bit pacquiao vs marquez 3 unfilled blazing swarm online: DuRvOd http://t.co/6VJA8R4YXA
778245807,FALSE,finalized,5,8/27/15 14:44,Not Relevant,Turn on your radios #stoponesounds is live on your #airwaves http://t.co/g7S34Sw2aM &amp; 107.9 fm @StickyNYC @95roots  blazing all your hits
778245808,FALSE,finalized,5,09/01/2015 02:34,Not Relevant,@BaseballQuotes1 I have a 32 inch dynasty
778245809,FALSE,finalized,5,8/29/15 9:42,Not Relevant,"I'm the only weapons master here! Let's go in guns blazing!
#Hinatobot"
778245810,FALSE,finalized,5,8/31/15 0:13,Not Relevant,@Blazing_Ben @PattyDs50 @gwfrazee @JoshuaAssaraf Not really. Sadly I have come to expect that from Obama.
778245811,FALSE,finalized,5,8/28/15 7:11,Not Relevant,I checked in at Blazing Horse Tattoo on #Yelp http://t.co/z8nXWmYMWA
778245812,FALSE,finalized,6,8/27/15 16:36,Not Relevant,SHOUOUT TO @kasad1lla CAUSE HER VOCALS ARE BLAZING HOT LIKE THE WEATHER SHES IN
778245813,FALSE,finalized,5,8/27/15 15:42,Not Relevant,"S3XLEAK!!!
Ph0tos of 19yrs old Ash@wo lady in Festac town from Delta exp0sed on BBM 5 leaked pictures... http://t.co/ixREhM05yq"
778245814,FALSE,finalized,5,8/28/15 7:57,Not Relevant,Oh my heart racing And my temperature is blazing through the roof #VideoVeranoMTV Fifth Harmony
